StateAbbr,PlaceName,PlaceFIPS,Population2010,Lat,Long,long_num,lat_num,Temp1990,Temp2020,Temp2050,Temp_Change_2020,Temp_Change_2050,Num_Above_1990,Num_Above_2020,Num_Above_2050,Num_Above_2080,Num_Above_Change_2020,Num_Above_Change_2050,Num_Above_Change_2080
NY,New York,3651000,8175133,40.694960689,-73.93138504,834,278,102.40948730468753,106.2243139648438,108.8837084960938,3.814826660156271,6.474221191406272,3.254545454545455,7.345454545454547,17.6,17.6,4.090909090909092,14.345454545454547,14.345454545454547
CA,Los Angeles,644000,3792621,34.118227789799995,-118.4085001,122,173,107.40661315917973,108.8257720947266,111.77098693847661,1.419158935546875,4.3643737792968835,9.272727272727272,18.045454545454547,33.70909090909091,33.70909090909091,8.772727272727275,24.436363636363637,24.436363636363637
IL,Chicago,1714000,2695598,41.837295061499994,-87.68623087,614,296,100.62825195312504,105.04039428710942,108.25230773925784,4.412142333984377,7.6240557861328,2.4363636363636365,9.690909090909091,25.845454545454544,25.845454545454544,7.254545454545455,23.409090909090907,23.409090909090907
TX,Houston,4835000,2099451,29.780669139599997,-95.3860034,491,103,104.68566772460943,107.2069146728516,111.23526062011722,2.5212469482421653,6.549592895507786,19.39090909090909,42.74545454545454,75.95454545454547,75.95454545454547,23.354545454545452,56.56363636363638,56.56363636363638
PA,Philadelphia,4260000,1526006,40.009314780800004,-75.13338886,815,267,102.0763598632813,105.23341857910161,108.13633605957037,3.1570587158203125,6.059976196289071,4.299999999999999,12.618181818181816,28.600000000000005,28.600000000000005,8.318181818181817,24.300000000000004,24.300000000000004
AZ,Phoenix,455000,1445632,33.572413869500004,-112.0889952,224,164,115.7519213867188,118.3712652587891,120.9470318603516,2.6193438720702886,5.195110473632795,127.53636363636363,145.38181818181815,163.00909090909096,163.00909090909096,17.845454545454515,35.472727272727326,35.472727272727326
TX,San Antonio,4865000,1327407,29.472147533299992,-98.52467635,441,99,107.45150878906254,111.39792968750005,114.18111816406254,3.946420898437509,6.7296093749999955,53.427272727272715,81.9,111.8909090909091,111.8909090909091,28.47272727272729,58.46363636363639,58.46363636363639
CA,San Diego,666000,1307402,32.835563941800004,-117.1197921,143,152,100.76682250976566,103.86434082031255,106.77258666992194,3.0975183105468886,6.005764160156275,1.190909090909091,2.8999999999999995,6.790909090909091,6.790909090909091,1.7090909090909085,5.6,5.6
TX,Dallas,4819000,1197816,32.7939804066,-96.76569295,469,152,108.55272338867194,111.03164550781253,114.52654479980474,2.4789221191405915,5.973821411132803,47.4,70.87272727272729,98.69090909090909,98.69090909090909,23.47272727272729,51.29090909090909,51.29090909090909
CA,San Jose,668000,945942,37.3003963176,-121.8472284,67,224,106.91396423339847,108.61273620605473,110.66709167480474,1.6987719726562602,3.7531274414062636,5.618181818181817,9.118181818181817,13.945454545454544,13.945454545454544,3.5,8.327272727272726,8.327272727272726
FL,Jacksonville,1235000,821784,30.331982013900003,-81.67522662,710,112,100.07807861328129,102.87956481933597,105.38176147460942,2.801486206054676,5.303682861328127,7.063636363636364,20.29090909090909,48.963636363636354,48.963636363636354,13.227272727272725,41.89999999999999,41.89999999999999
IN,Indianapolis,1836003,820445,39.777122107500006,-86.14578215,639,263,98.53364257812504,102.96301147460943,107.26468078613284,4.429368896484391,8.731038208007803,1.4090909090909094,9.727272727272728,28.745454545454542,28.745454545454542,8.318181818181818,27.336363636363632,27.336363636363632
CA,San Francisco,667000,805235,37.7559136611,-122.4409879,58,231,98.43575988769535,97.68573425292973,100.96281311035162,-0.7500256347656205,2.5270532226562636,0.29090909090909084,0.4545454545454545,0.9636363636363635,0.9636363636363635,0.16363636363636364,0.6727272727272726,0.6727272727272726
TX,Austin,4805000,790390,30.306861034200004,-97.75547712,453,112,109.36018554687504,111.05181091308597,114.98238952636726,1.6916253662109284,5.6222039794922125,49.727272727272734,76.57272727272729,102.22727272727272,102.22727272727272,26.845454545454558,52.499999999999986,52.499999999999986
OH,Columbus,3918000,787033,39.98595004840001,-82.98517385,689,267,99.08875427246099,103.83996765136722,108.39214172363283,4.751213378906229,9.303387451171844,1.3090909090909089,10.427272727272726,28.46363636363636,28.46363636363636,9.118181818181817,27.154545454545453,27.154545454545453
TX,Fort Worth,4827000,741206,32.78019280400001,-97.34703232,459,151,109.52661193847659,112.64714111328131,116.77584167480472,3.120529174804716,7.249229736328132,55.06363636363636,78.4909090909091,104.6090909090909,104.6090909090909,23.427272727272737,49.54545454545453,49.54545454545453
NC,Charlotte,3712000,731424,35.207872196900006,-80.83007546,724,190,102.1752478027344,107.19445068359377,110.16984497070318,5.019202880859368,7.994597167968777,6.881818181818183,21.427272727272726,46.59090909090909,46.59090909090909,14.545454545454543,39.70909090909091,39.70909090909091
MI,Detroit,2622000,713777,42.38470156309999,-83.10531788,687,305,99.36731811523441,103.13104187011723,105.95960937500004,3.763723754882818,6.592291259765631,1.1090909090909093,6.054545454545453,15.59090909090909,15.59090909090909,4.9454545454545435,14.48181818181818,14.48181818181818
TX,El Paso,4824000,649121,31.848112350599997,-106.4320219,314,137,109.68334289550785,112.81417175292972,115.02898254394536,3.130828857421875,5.345639648437512,52.74545454545455,80.62727272727273,106.15454545454547,106.15454545454547,27.881818181818176,53.40909090909092,53.40909090909092
TN,Memphis,4748000,646889,35.10462950419999,-89.97890609,577,189,104.60975219726565,108.41674560546878,111.51815307617191,3.8069934082031267,6.908400878906264,12.918181818181818,38.39090909090909,68.57272727272728,68.57272727272728,25.472727272727273,55.654545454545456,55.654545454545456
MD,Baltimore,2404000,620961,39.308452399100005,-76.61604923,791,256,102.42342895507818,105.99611694335943,108.8711236572266,3.5726879882812455,6.447694702148425,5.627272727272727,16.454545454545453,34.627272727272725,34.627272727272725,10.827272727272726,29,29
MA,Boston,2507000,617594,42.31557967769999,-71.09165058,880,304,100.75216125488285,102.08361633300785,105.03479125976567,1.3314550781250034,4.282630004882819,1.9,3.2909090909090915,8.463636363636365,8.463636363636365,1.3909090909090915,6.563636363636364,6.563636363636364
WA,Seattle,5363000,608660,47.622154338000016,-122.3235325,60,389,99.12313049316411,101.88498352050784,102.17006774902349,2.761853027343733,3.046937255859376,0.309090909090909,0.7363636363636364,1.927272727272727,1.927272727272727,0.4272727272727274,1.618181818181818,1.618181818181818
DC,Washington,1150000,601723,38.9099241426,-77.01472057,785,250,101.9496929931641,106.01557373046879,108.85421569824223,4.065880737304681,6.904522705078122,6.1,16.709090909090907,37.85454545454546,37.85454545454546,10.609090909090908,31.754545454545458,31.754545454545458
TN,Nashville,4752006,601222,36.171222990400004,-86.78459448,628,206,103.91901428222658,107.89969055175786,112.65605651855473,3.9806762695312727,8.73704223632815,7.981818181818182,26.109090909090906,56.163636363636364,56.163636363636364,18.127272727272725,48.18181818181818,48.18181818181818
CO,Denver,820000,600158,39.76202837430001,-104.8763653,339,263,102.59761718750003,105.4738433837891,110.23727905273441,2.8762261962890676,7.639661865234373,6.209090909090909,16.945454545454545,40.463636363636354,40.463636363636354,10.736363636363636,34.25454545454544,34.25454545454544
KY,Louisville,2148006,597337,38.1777689918,-85.66641,646,238,102.14891906738285,107.22957946777349,111.36377868652349,5.0806604003906415,9.21485961914064,5.236363636363636,22.54545454545455,50.190909090909095,50.190909090909095,17.309090909090912,44.95454545454546,44.95454545454546
WI,Milwaukee,5553000,594833,43.06412589250001,-87.96724124,610,316,101.17984802246096,105.01226928710942,107.5994506835938,3.8324212646484597,6.419602661132842,2.3636363636363638,6.672727272727274,16.381818181818183,16.381818181818183,4.30909090909091,14.01818181818182,14.01818181818182
OR,Portland,4159000,583776,45.537180654,-122.6500328,55,356,105.36667175292973,109.68888549804691,109.44464294433598,4.322213745117182,4.077971191406249,3.0272727272727273,5.645454545454545,9.145454545454545,9.145454545454545,2.6181818181818173,6.118181818181817,6.118181818181817
NV,Las Vegas,3240000,583756,36.227414843800005,-115.2626701,173,207,116.26132446289066,118.47450378417975,121.26525634765628,2.21317932128909,5.0039318847656205,107.03636363636365,121.05454545454545,141.24545454545455,141.24545454545455,14.018181818181802,34.209090909090904,34.209090909090904
OK,Oklahoma City,4055000,579999,35.467564288,-97.51376155,457,194,109.10701660156253,111.41216796875003,115.08139831542974,2.3051513671874915,5.974381713867203,33.018181818181816,52.53636363636364,78.87272727272727,78.87272727272727,19.518181818181823,45.85454545454546,45.85454545454546
NM,Albuquerque,3502000,545852,35.105502577100005,-106.6474477,311,189,103.44479492187504,106.08018981933597,109.4591394042969,2.6353948974609267,6.014344482421862,16.063636363636363,32.79090909090909,60.972727272727276,60.972727272727276,16.727272727272727,44.909090909090914,44.909090909090914
AZ,Tucson,477000,520116,32.1567244483,-110.8770855,243,142,113.09131835937505,115.74836730957036,118.2761401367188,2.6570489501953034,5.184821777343743,107.5909090909091,130.48181818181814,151.12727272727273,151.12727272727273,22.890909090909048,43.53636363636363,43.53636363636363
CA,Fresno,627000,494665,36.7826786711,-119.7941266,100,216,113.14767822265628,115.75492065429691,117.78251892089847,2.6072424316406284,4.634840698242186,72.9090909090909,89.94545454545452,111.54545454545455,111.54545454545455,17.036363636363618,38.63636363636364,38.63636363636364
CA,Sacramento,664000,466488,38.5666321567,-121.4682998,74,244,112.68035278320318,114.87063110351566,116.42225769042975,2.190278320312487,3.7419049072265693,40.6,57.65454545454546,76.75454545454546,76.75454545454546,17.054545454545462,36.15454545454546,36.15454545454546
CA,Long Beach,643000,462257,33.8060144825,-118.1608941,126,168,105.63972595214848,106.30035034179691,109.46591796875005,0.660624389648433,3.826192016601567,2.836363636363637,5.336363636363637,10.645454545454546,10.645454545454546,2.5,7.8090909090909095,7.8090909090909095
MO,Kansas City,2938000,459787,39.123941397100005,-94.55412368,504,253,108.54486267089847,110.50004455566412,116.16412841796878,1.9551818847656506,7.619265747070315,13.918181818181818,30.07272727272727,57.490909090909085,57.490909090909085,16.154545454545453,43.57272727272726,43.57272727272726
AZ,Mesa,446000,439041,33.4022837359,-111.7187212,230,161,116.23652832031253,118.76277404785162,121.24299255371099,2.5262457275390915,5.006464233398461,128.95454545454547,147.59090909090907,164.92727272727274,164.92727272727274,18.636363636363598,35.97272727272727,35.97272727272727
VA,Virginia Beach,5182000,437994,36.753459333900004,-76.05895795,800,215,100.44850463867192,102.85532348632816,106.03310241699224,2.4068188476562398,5.584597778320315,3.327272727272727,10.909090909090908,22.89090909090909,22.89090909090909,7.581818181818181,19.563636363636363,19.563636363636363
GA,Atlanta,1304000,420003,33.762652468300004,-84.42314191,666,167,100.66105712890628,104.50903503417972,107.41605041503911,3.8479779052734386,6.75499328613283,5.5,17.890909090909087,40.11818181818181,40.11818181818181,12.390909090909087,34.61818181818181,34.61818181818181
CO,Colorado Springs,816000,416427,38.86727480769999,-104.7606645,341,249,95.66096496582036,98.31390502929692,103.13818298339848,2.6529400634765636,7.477218017578124,0.19090909090909086,2.0636363636363635,12.4,12.4,1.8727272727272726,12.209090909090909,12.209090909090909
NE,Omaha,3137000,408958,41.26423091110001,-96.04150764,480,287,104.07218566894535,107.25235412597661,111.46377075195316,3.1801684570312574,7.391585083007811,5.118181818181819,13.1,34.790909090909096,34.790909090909096,7.981818181818181,29.67272727272728,29.67272727272728
NC,Raleigh,3755000,403892,35.8322080933,-78.64402438,759,200,101.64316894531255,107.18423339843753,109.92999694824223,5.541064453124974,8.286828002929681,6.063636363636364,19.59090909090909,44.218181818181804,44.218181818181804,13.527272727272726,38.15454545454544,38.15454545454544
